id	string
534703	セブン サイン、破滅はそうして訪れた(完了)
534704	セブン サイン、破滅はそうして訪れた
534801	セブン サイン、月を飲み込む影
534802	セブン サイン、月を飲み込む影(進行中)
534803	セブン サイン、月を飲み込む影(完了)
534804	セブン サイン、月を飲み込む影
534901	セブン サイン、淡く色づく夜明け
534902	セブン サイン、淡く色づく夜明け(進行中)
534903	セブン サイン、淡く色づく夜明け(完了)
534904	セブン サイン、淡く色づく夜明け
535901	|Lv.34～40| サクムの痕跡
535902	|Lv.34～40| サクムの痕跡(進行中)
535903	|Lv.34～40| サクムの痕跡(完了)
535904	|Lv.34～40| サクムの痕跡
46801	|Lv.90以上| 未知の香りに酔いしれて
46802	|Lv.90以上| 未知の香りに酔いしれて(進行中)
46803	|Lv.90以上| 未知の香りに酔いしれて(完了)
46804	|Lv.90以上| 未知の香りに酔いしれて
46901	|Lv.90以上| 怪しい庭師
46902	|Lv.90以上| 怪しい庭師(進行中)
46903	|Lv.90以上| 怪しい庭師(完了)
46904	|Lv.90以上| 怪しい庭師
536001	|Lv.38以上| 運命の証明
536002	|Lv.38以上| 運命の証明(進行中)
536003	|Lv.38以上| 運命の証明(完了)
536004	|Lv.38以上| 運命の証明
536701	|Lv.18以上| 運命の始まり
536702	|Lv.18以上| 運命の始まり(進行中)
536703	|Lv.18以上| 運命の始まり(完了)
536704	|Lv.18以上| 運命の始まり
90201	|Lv.80以上| 新たな挑戦の始まり
90202	|Lv.80以上| 新たな挑戦の始まり(進行中)
90203	|Lv.80以上| 新たな挑戦の始まり(完了)
90204	|Lv.80以上| 新たな挑戦の始まり
536801	|Lv.34～40| モンスターの反乱
536802	|Lv.34～40| モンスターの反乱(進行中)
536803	|Lv.34～40| モンスターの反乱(完了)
536804	|Lv.34～40| モンスターの反乱
50853	シーレンよ．．．なぜ我らにこのような試練を．．．
50854	シーレンはダーク エルフを見捨てた．．．我々は結局破滅を迎えるのだ．．．
50855	黙示録の予言通りになったということか．．．我々は今まで何をしていたのだろう．．．
50856	血の雨が．．．疫病の雲が．．．死が迫りつつある。
50857	あぁ．．．
50858	ダーク エルフの血で．．．破滅の女神が目を覚ました。
50859	ダーク エルフは最後まで利用され．．．このように滅びゆく運命だというのか．．．
50860	生き残りし者よ、早く逃げるのだ．．．死がすぐそこまで来ている。
50861	呪ってやる．．．ダーク エルフ族の運命を．．．破滅の女神を．．．ウワァァァ！
1811219	トラザンがトラザン地域を離れて部下の召喚準備をしています。
1811220	トラザンがトラザン地域を離れて部下を召喚します。
1811221	従順なる下僕よ、沼を侵食せよ！
1811222	少し手を貸してやるか．．．
1811223	クッ、封印制御装置を制御する力が足りない。我に従い封印制御装置を守るのだ。
1600026	速やかに成長するためにクエストを進めましょう。
1811224	$s1、珍しいミステリー スピリッツ ボックス狩りでボーナス経験値を獲得。
1811225	炎の君主カカイがあなたを呼んでいます。
1811226	1分後に解除装置が暴走します。
1811227	残り50秒です。
1811228	残り40秒です。
1811229	残り30秒です。
1811230	残り20秒です。
1811231	残り10秒です。
1811232	5秒
1811233	4秒
1811234	3秒
1811235	2秒
1811236	1秒
1811237	攻城戦中にはテレポートできません。
1811238	領地戦中にはテレポートできません。
1811239	パーティ状態ではテレポートできません。
1811240	インスタント ゾーン利用中はテレポートできません。
1811241	戦闘中はテレポートできません。
1600027	初心者インストラクターが$s1に補助魔法をかけました。
1811242	ソウル ショットの管理ができてないな。
1811243	話せる島の美しさは変わらないな。
1811244	わぁ～い、ふっふ～ん！
1811245	押し売りの錬金術師．．．
1811246	アデン大陸への移動は私にお任せください。
1811247	最近の武器のわりには使えそうだな？
1811248	スピリット ショットが混ざってるじゃないか！
1811249	これをいつ整理しろってんだか．．．
1811250	すべての種族が力を合わせて努力した。
1811251	話せる島がここまで復興したのは奇跡だ。
1811252	さまざまな種族が力を合わせてこの村を起こしたんだ。
1811253	新しいボール買って！買って！
1811254	あたしのお爺ちゃん、直すの上手だよ！
1811255	基礎訓練場をナメてかかると痛い目にあうぞ。
1811256	基礎訓練場を利用すればアイテムだってたっぷり手に入るぞ。
1811257	最近の若いもんは．．．
1811258	俺も昔は．．．
1811259	ギラン定期船が来ていたのは過去のことです。
1811260	お嬢さん、そろそろお帰りなさい。
1811261	おぉ～銅像が建てられるなんてすごいな．．．
1811262	こっちだ！
1600028	先にエ サギラ遺跡に到着すれば勝利です。
1600029	おめでとうございます！勝利しました！
1600030	残念でした．．．また挑戦してください。
1811263	プッ！
1811264	案内してやる！ついてこい！
1811265	ここだ。早く来い若造。
1811266	カカイ様に認められたようだな。
1811267	エ サギラ遺跡まで行きたいのなら、ククルに乗ったほうがいい。
1811268	あの見習いに話しかけてククルに乗らせてもらえ。
1811269	なかなかいいじゃないか。しっかりついてこいよ。
1811270	エ サギラ遺跡に到着したらマップをひらけ。
1811271	エ サギラ遺跡はマップ無しでは位置把握がきびしい場所だ。
1811272	すべての用が済んだら森の入口にいる実習生のところへ行け。
1811273	案内はここまでだ。
1811274	早く殺してほしいということか．．．手下にかわいがってもらえ！
1811275	多勢に無勢とは．．．なんて卑怯な！
1811276	貴様一人か。良い心構えだが結果は目に見えている．．．
1811277	貴様ら以上に手下どもはしぶといぞ．．．
1811278	あまり煩わせるな！手下を使って懲らしめてやる．．．
1811279	まもなく呪文が完了する．．．分身たちにいたぶられるがいい．．．
1811280	すぐに墓場に送ってやる！
1811281	過激な挨拶だな。虚しい試みとも知らず．．．
1811282	不意打ちとは．．．好きにしてみろ。
1811283	シーレン．．．
1811284	ここは危険だ。パーティを組んでから来るのだ．．．
1811285	結局、女神が目覚めたか．．．
1811286	眠りについた英雄たちは我々を見捨てるのか．．．
1811287	遺跡にあんなやつらが出るなんて．．．
1811288	村には近づけるな！
1811289	セブン サインは結局．．．
1811290	彼女の力を弱めなければ．．．
1811291	運命を超えた者たち．．．そして運命を歩み始めた者たちよ．．．
1811292	ここだ、ひよっ子ども～ハッハッハ！
1811293	こんなにやられるとは．．．
1811294	壮大な旅の始まりですね。
10338036	古代巨人の力が体内に流れこんできています。
10338037	力が満ちているあいだは新しいスキルを使えます。
1811295	用も済んだし、これでさよ～なら～！
1811296	イスティナよ、あなたのもとへ向かいます。
1811297	今はククルに乗れません。
1717800	現在の状態では声と共鳴できません。
1811298	$s1から丁寧な挨拶をされました。
1811299	$s1様、一緒に悲しんでくださり．．．ありがとうございます。
1811300	追悼式にご参列いただきましてありがとうございます。私と悲しみを表現してください．．．
1811301	ゼスランです！追悼式最後の丁寧な挨拶を私に見せてください！
1811302	残り時間
1811303	巨人の遺跡が落ちた海岸もやっときれいになった。
1811304	たまに海岸で巨人たちの珍しい宝石が発見されたりもする。
1811305	天気がいい日にはアデン大陸が見えるんだぞ。
1811306	ここにいると時の流れが止まったように感じる。
1811307	村まで危なくなるなんてことはないよな？
1811308	アデン大陸への移動は私にお任せください。
1811309	おい、お前たち！あまり遠くに行くなよ～
1811310	アデンですごい記録を樹立した人たちだとか。
1811311	一ヶ月に一回、記録が更新されるらしい。
1811312	ぜひ一度、ククル レースを！
1811313	悪党に襲撃されて美しい故郷が燃えています。
1811314	私たちの故郷の再建のために、必要な品物を寄付してください。
1811315	寄付して頂けましたら、大したものではありませんが私が持っている品物をお礼に差し上げます。
1811316	イスティナが空間の歪みの中に身を隠します。
535701	|Lv.95以上| 破滅を呼び起こす血の祭壇
535702	|Lv.95以上| 破滅を呼び起こす血の祭壇(進行中)
535703	|Lv.95以上| 破滅を呼び起こす血の祭壇(完了)
535704	|Lv.95以上| 破滅を呼び起こす血の祭壇
530400	古びたスクロールでクエストを開始できます。
530401	|Lv.90以上| 忘れられた英雄たちのために
530402	|Lv.90以上| 忘れられた英雄たちのために(進行中)
530403	|Lv.90以上| 忘れられた英雄たちのために(完了)
530404	|Lv.90以上| 忘れられた英雄たちのために
49001	|Lv.85～89| 生き残りし者の義務
49002	|Lv.85～89| 生き残りし者の義務(進行中)
49003	|Lv.85～89| 生き残りし者の義務(完了)
49004	|Lv.85～89| 生き残りし者の義務
1811317	マグエンが生体エネルギーの残留物を盗んで素早く隠れました。
1811318	死亡状態ではテレポートできません。
1811319	たわけたことを！！
1811320	痛ましいほど哀れなやつだ！！
1811321	ダーク エルフ村に何かに気づいたアンマのボスが現れました。
1811322	指導者はこの近くにいらっしゃるはず。
1811323	無礼だぞ！！
1811324	ウワァァァ！！
1811325	臆病者がッ！！
1811326	気が変わった！！
1811327	世界が暗いのはシーレンのせいじゃなくて我々が楽しめていないからです！
1811328	みなさーん！今、この瞬間を楽しみましょう！
1811329	アハハハ～、みなさーん！楽しく踊りましょう！
1811330	Dance right now！
1811331	アハハハ～、アイム ナンバー ワン！
1811332	Shall we Dance？
1811333	いろんなエコーを集めましたか？愛、祝祭、祝賀のエコー クリスタルが好きなんです。
1811334	みなさ～ん、ダンスの準備はいいですか？
1811335	$s1のダンスはステキですね！
1811336	どうしてこんなに恥ずかしいんだろ．．．
1811337	$s1の恥ずかしい気持ちは理解します。
1811338	わぁ～い！楽しいなぁ～！
1811339	put your hands up！
1811340	猛毒草ターマを手に入れてくださるとは．．．$s1様、ありがとうございます。
1811341	クルマ湿地、悲鳴の沼､血の沼地帯にしかない薬草ターマを入手します。
1811342	薬草ターマを手に入れたと？ではカルディア近くにいる探検家に送っておこう。
1811343	より効能が良いのは赤いターマです！地図を見れば探検家の位置がわかりますよ。
537001	|Lv.76～81| 終わらない脅威
537002	|Lv.76～81| 終わらない脅威(進行中)
537003	|Lv.76～81| 終わらない脅威(完了)
537004	|Lv.76～81| 終わらない脅威
537050	アインハザードの祝福があらんことを！
537051	エヴァのご加護があらんことを！
537052	いつでも見守っている。
537053	パアグリオの炎と共にあらんことを！
537054	カルナ マフラ！女神の祝福があらんことを！
537055	任務の重大さを忘れぬように！
537056	まだ終わりではない。遠くへは行かないように。
537101	|Lv.76～81| 力の確認
537102	|Lv.76～81| 力の確認(進行中)
537103	|Lv.76～81| 力の確認(完了)
537104	|Lv.76～81| 力の確認
537150	血の夢幻から流れ出た謎の力が充満しています。
537151	ふたたび血の夢幻から流れ出た謎の力が充満しています。
537152	ふたたび力の充満を感じます。
537153	力の充満を感じます。
537155	魔物らに怪しいところがないか確認してほしい。
537156	一息ついたら声をかけてくれ。
537201	|Lv.76～81| 煉獄の門が開き．．．
537202	|Lv.76～81| 煉獄の門が開き．．．(進行中)
537203	|Lv.76～81| 煉獄の門が開き．．．(完了)
537204	|Lv.76～81| 煉獄の門が開き．．．
537250	血の夢幻という魔物を倒してほしい。
537251	君の話どおりならこれは深刻な事態だ。
49101	|Lv.76～81| パパのために
49102	|Lv.76～81| パパのために(進行中)
49103	|Lv.76～81| パパのために(完了)
49104	|Lv.76～81| パパのために
49151	は、早くアイツを倒してくれよ．．．
49152	すごい！お、おかげで俺様が手をわずらわせることもないな。
49153	うむ．．．ご苦労であった。わざわざ俺様が出ることもなさそうだな．．．
49154	ありがたいんだけど．．．このままじゃ俺様が行くはめに．．．
49155	お、おかげで俺様、いや俺が行かずに済みそうだ。
537401	|Lv.80以上| 夢幻の震源地
537402	|Lv.80以上| 夢幻の震源地(進行中)
537403	|Lv.80以上| 夢幻の震源地(完了)
537404	|Lv.80以上| 夢幻の震源地
537450	では君の活躍に期待している。
537451	ありがたい。おかげで危機を脱することができた。
537501	|Lv.80以上| 夢幻の使徒
537502	|Lv.80以上| 夢幻の使徒(進行中)
537503	|Lv.80以上| 夢幻の使徒(完了)
537504	|Lv.80以上| 夢幻の使徒
537550	無事に戻ることを祈っている。
537551	夢幻の使徒を倒すとは．．．大したものだ。
537601	力の主
537602	|Lv.80以上| 力の主(進行中)
537603	|Lv.80以上| 力の主(完了)
537604	|Lv.80以上| 力の主
537650	早く副長老キャスカーを訪ねるのだ。
537651	よくやった！やはり、お前に頼んで正解だった。
49201	|Lv.80以上| 墓の略奪者
49202	|Lv.80以上| 墓の略奪者(進行中)
49203	|Lv.80以上| 墓の略奪者(完了)
49204	|Lv.80以上| 墓の略奪者
49250	魔物らの遺物収集を阻止するのだ。
49251	今日も助かったぞ。また明日会おう。
1811344	びっくり花火でこうもりの群れを追い払えます。
1811345	うひゃっ！びっくりした！
1811346	他の場所に隠れなきゃ。
1811347	バリスタ マジック チャージ
49401	|Lv.85～89| 強欲の化身ジェラカ(レベル85以上パーティ向け)
49402	|Lv.85～89| 強欲の化身ジェラカ(レベル85以上パーティ向け)(進行中)
49403	|Lv.85～89| 強欲の化身ジェラカ(レベル85以上パーティ向け)(完了)
49404	|Lv.85～89| 強欲の化身ジェラカ(レベル85以上パーティ向け)
49501	|Lv.90～94| 嫉妬の化身フェリーネ(レベル90以上パーティ向け)
49502	|Lv.90～94| 嫉妬の化身フェリーネ(レベル90以上パーティ向け)(進行中)
49503	|Lv.90～94| 嫉妬の化身フェリーネ(レベル90以上パーティ向け)(完了)
49504	|Lv.90～94| 嫉妬の化身フェリーネ(レベル90以上パーティ向け)
49601	|Lv.95以上| 貪食の化身カリオス
49602	|Lv.95以上| 貪食の化身カリオス(進行中)
49603	|Lv.95以上| 貪食の化身カリオス(完了)
49604	|Lv.95以上| 貪食の化身カリオス
49701	|Lv.85～89| 次元の襲撃者ジェラカ(レベル85以上ソロ向け)
49702	|Lv.85～89| 次元の襲撃者ジェラカ(進行中)(レベル85以上ソロ向け)
49703	|Lv.85～89| 次元の襲撃者ジェラカ(完了)(レベル85以上ソロ向け)
49704	|Lv.85～89| 次元の襲撃者ジェラカ(レベル85以上ソロ向け)
49801	|Lv.90～94| 次元の襲撃者フェリーネ(レベル90以上ソロ向け)
49802	|Lv.90～94| 次元の襲撃者フェリーネ(進行中)(レベル90以上ソロ向け)
49803	|Lv.90～94| 次元の襲撃者フェリーネ(完了)(レベル90以上ソロ向け)
49804	|Lv.90～94| 次元の襲撃者フェリーネ(レベル90以上ソロ向け)
49901	|Lv.95以上| 次元の襲撃者カリオス
49902	|Lv.95以上| 次元の襲撃者カリオス(進行中)
49903	|Lv.95以上| 次元の襲撃者カリオス(完了)
49904	|Lv.95以上| 次元の襲撃者カリオス
1801203	レッツ エンジョイ バード
1801204	もうすぐバードが登場します。公演の準備をしてください。
1801205	私のアクションを真似てください！
1801206	私のアクションと反対のことをしてください！
1801207	パーティで私に呼ばれた方は私と同じアクションをとってください！
1801208	私が指名するプッチ バードにアクションを見せてください！
1801209	ダンサー プッチ バードに<ダンス>と<拍手>を見せてください！
1801210	泣き虫プッチ バードに<悲哀>と<同意しない>を見せてください！
1801211	生意気なプッチ バードに<笑い>と<勝利>を見せてください！
1801212	バードが<挨拶>アクションをします。
1801213	バードが<勝利>アクションをします。
1801214	バードが<ダンス>アクションをします。
1801215	バードが<拍手>アクションをします。
1801216	バードが<同意する>アクションをします。
1801217	バードが<同意しない>アクションをします。
1801218	バードが<笑い>アクションをします。
1801219	バードが<悲哀>アクションをします。
1801220	すごく楽しい！みなさんお見事です！
1801221	ガッカリです．．．もっと頑張ってください！
1801222	素晴らしい公演でした！本当に楽しかった！
1801223	またみなさんと一緒に楽しい時間を過ごしたいです！
1801224	では、バードはそろそろ失礼します！楽しい週末になりますように！
1801225	時間が遅すぎましたね．．．また今度会いましょう！
1801226	$s1のパーティ メンバー全員で<挨拶>アクションをしてください！
49301	|Lv.95以上| 脅威を排除せよ
49302	|Lv.95以上| 脅威を排除せよ(進行中)
49303	|Lv.95以上| 脅威を排除せよ(完了)
49304	|Lv.95以上| 脅威を排除せよ
1801227	$s1のパーティ メンバー全員で<勝利>アクションをしてください！
1801228	$s1のパーティ メンバー全員で<ダンス>アクションをしてください！
1801229	$s1のパーティ メンバー全員で<拍手>アクションをしてください！
1801230	$s1のパーティ メンバー全員で<同意する>アクションをしてください！
1801231	$s1のパーティ メンバー全員で<同意しない>アクションをしてください！
1801232	$s1のパーティ メンバー全員で<笑い>アクションをしてください！
1801233	$s1のパーティ メンバー全員で<悲哀>アクションをしてください！
1801234	ステージの外にいる方がいますね？早く連れてきてください。
1801235	クックック．．．邪魔立てする気か．．．決して覚めぬ悪夢を味わわせてやる．．．
1801236	楯突く気か．．．血の悪夢を見せてやる．．．クックック．．．
1801237	貴様ごときがシーレンの偉業を邪魔するというのか？許さん．．．
1801238	ウォォォ．．．
1801239	逃がさん！最悪の悪夢を見せてやる！
1801240	これ以上は好きにさせぬぞ！
1801241	こ、こんなはずでは．．．苦労して集めた光の力が．．．あのような者に．．．
1801242	シーレンよ．．．どうかお許しください．．．
1801243	こうも無様に倒れゆくとは．．．
1801244	恐れもなく我らの邪魔をするというのか？
1801245	愚かな奴め．．．貴様は死をもって償うのだ！
1801246	我が剣も貴様の血を欲しておるわ！
1801247	クワァァァ．．．
1801248	覚悟しろ！最高の死をくれてやる！
1801249	シーレンよ．．．我に力を．．．
1801250	負けたというのか．．．
1801251	これで終わりと思うでないぞ！
1801252	クッ．．．苦労して集めた光の力をこのような半端者に奪われるとは．．．
1801253	静寂を打ち壊したのは貴様か？
1801254	我らの使命は女神を復活させること。邪魔をするな。
1801255	闇の中で永遠の眠りにつくがいい．．．
1801256	ハァァァァ．．．
1801257	真の闇の恐怖というものを教えてやる！
1801258	女神が作りしクリーチャーたちよ！我に力を．．．
1801259	やめろ！クッ．．．！やめろォォォ！
1801260	いつでも闇の中から貴様を見ているぞ．．．
1801261	力を．．．力を奪うな．．．
1801262	ヒッヒッヒ．．．ちょうど退屈してたところだ！
1801263	ヒッヒッヒ．．．ちょうど小腹が空いてきたところだ！
1801264	ヒッヒッヒ．．．さぁ～て．．．楽しく遊んでみようか？
1801265	キャァァァ．．．
1801266	つまらん奴だ！狂気というものが何か教えてやる！
1801267	ヒィーヒッヒ！覚悟しろ！俺の狂気がお前を飲み込むぞ！？
1801268	ん？ど．．．どうなったんだ？俺が．．．負けたというのか？
1801269	フッ．．．フフフ．．．フワッハッハッハッハ！
1801270	チッ！やめろォ！俺の姿が．．．消えてゆく．．．
1801271	死ね．．．
1801272	邪魔するな．．．
1801273	女神のために．．．
1801274	ウウゥ．．．
1801275	お前は死ぬ。
1801276	お前は破壊される。
1801277	．．．終わりか？
1801278	女神よ．．．
1801279	やめろ！無惨に散りゆくために沈黙を守りとおしたわけではない！
1801280	や、やめろ．．．！死にたくない！
1801281	ウワァァァァァァ！！
1801282	狂気の沙汰だ。早くここから出なければ！
1801283	家族は守る！かかってこい！
1801284	愛する我が子を．．．殴ったな？許さんぞ！
1801285	妻に触れるな！
1801286	子どもらに触れるな！
1801287	うちのダンナは家族の支えだ！
1801288	子どもたちは宝物．．．汚い手で触れるな！
1801289	助けて～！
1801290	ママ！パパ！助けて～
1801291	エーン！もうぶたないでよ～
1801292	やめろ！もうやめろ！
1801293	こんなのは初めてだ．．．
1801294	こうなるような気がしたさ。だが、クンダたちは聞く耳を持たなかった。
1801295	止まれ！
1801296	ここがどういう場所が知っているのか！
1801297	大人しく引き下がれると思うなよ！貴様らはすでに死んだも同然だ！
536901	|Lv.75以上| ノーブレス、魂の試験
536902	|Lv.75以上| ノーブレス、魂の試験(進行中)
536903	|Lv.75以上| ノーブレス、魂の試験(完了)
536904	|Lv.75以上| ノーブレス、魂の試験
75001	|Lv.95以上| 7つの花
75002	|Lv.95以上| 7つの花(進行中)
75003	|Lv.95以上| 7つの花(完了)
75004	|Lv.95以上| 7つの花
75011	$s1の新鮮な花
75012	$s1の花
75013	$s1のしおれた花
75014	$s1が$s2の花、一輪の雪白花を獲得しました。
75015	$s1が$s2の花、一輪のデイリリーを獲得しました。
75016	$s1が$s2の花、一輪の牡丹を獲得しました。
75017	$s1が$s2の花、一輪のペチュニアを獲得しました。
75018	$s1が$s2の花、一輪のパンジーを獲得しました。
75019	$s1が$s2の花、一輪のアイリスを獲得しました。
75020	$s1が$s2の花、一輪のクオンを獲得しました。
75021	謎の種
75022	花の種類を増やす
75051	マンドラゴラはギロチン要塞のあちこちにいます。
75052	未練はありますがおかげでだいぶ気持ちが楽になりました．．．
75053	心が癒されますね．．．
75054	ありがとうございます。生きていた頃に大好きだった花です。
75055	少し耐性がついたのかな？癒されます。
75056	だいぶ慣れたのかな？もう未練はありません。
75057	自分がいるべき場所へ戻る勇気が湧いてきた。ありがとう。
75058	苦痛が少し和らいだ気が．．．
75059	苦痛が消え去った気分．．．ありがとう。
75060	あなたからは真心を感じる。
75101	|Lv.95以上| 亡霊の解放
75102	|Lv.95以上| 亡霊の解放(進行中)
75103	|Lv.95以上| 亡霊の解放(完了)
75104	|Lv.95以上| 亡霊の解放
75151	まさか一人で行くつもりでは？
75152	まだ任務は終わっていません。
75153	お疲れ様でした！任務完了についてはロデリック様に報告しておきます。
537701	|Lv.95以上| 侵食された処刑場
537702	|Lv.95以上| 侵食された処刑場(進行中)
537703	|Lv.95以上| 侵食された処刑場(完了)
537704	|Lv.95以上| 侵食された処刑場
537751	中央要塞地域の偵察
537752	西部要塞地域の偵察
537753	北部要塞地域の偵察
537754	南部要塞地域の偵察
537755	おお神よ！$s1様のような冒険者に会わせてくださったことに感謝します！
537756	任務はまだ終わっていません。
537801	|Lv.95以上| 除草作業
537802	|Lv.95以上| 除草作業(進行中)
537803	|Lv.95以上| 除草作業(完了)
537804	|Lv.95以上| 除草作業
537851	混乱の原因究明に力を貸してください。
537852	お疲れ様でした。きっと研究に役立てます。
537901	|Lv.95以上| 招かれざる客
537902	|Lv.95以上| 招かれざる客(進行中)
537903	|Lv.95以上| 招かれざる客(完了)
537904	|Lv.95以上| 招かれざる客
537921	業火のスカルディセクター召喚
537952	業火のスカルディセクター！やつの奇襲に気をつけるのです。
537953	本当に大した偉業を成し遂げてくれた！すぐにディオンの指導者たちに伝えるとしよう！
537954	ご苦労様でした！ギロチン要塞の監視者エンドリゴ様から新たな任務があるはずです。忘れずに訪ねてください。
538001	|Lv.95以上| 処刑者の処断
538002	|Lv.95以上| 処刑者の処断(進行中)
538003	|Lv.95以上| 処刑者の処断(完了)
538004	|Lv.95以上| 処刑者の処断
538051	ケリをつける時間です。準備は出来ましたか？
538052	死のギロチンを倒してしまうとは．．．ただただ驚くばかりです。
538053	あの死のギロチンを倒してしまうとは．．．本当にすごいことです。
75501	|Lv.97以上| ペトラが必要
75502	|Lv.97以上| ペトラが必要(進行中)
75503	|Lv.97以上| ペトラが必要(完了)
75504	|Lv.97以上| ペトラが必要
538101	|Lv.97以上| 業火の種へ
538102	|Lv.97以上| 業火の種へ(進行中)
538103	|Lv.97以上| 業火の種へ(完了)
538104	|Lv.97以上| 業火の種へ
538201	|Lv.97以上| 解放の日
538202	|Lv.97以上| 解放の日(進行中)
538203	|Lv.97以上| 解放の日(完了)
538204	|Lv.97以上| 解放の日
538301	|Lv.97以上| ファーガソンの提案
538302	|Lv.97以上| ファーガソンの提案(進行中)
538303	|Lv.97以上| ファーガソンの提案(完了)
538304	|Lv.97以上| ファーガソンの提案
538401	|Lv.97以上| タウティ謁見
538402	|Lv.97以上| タウティ謁見(進行中)
538403	|Lv.97以上| タウティ謁見(完了)
538404	|Lv.97以上| タウティ謁見
1801300	異界の魔物よ、在るべき場所に帰れ！
1801301	俺の盾を貫くことはできぬ！
1801302	この俺がアデンの正義を教えてやる。
1801303	まだ終わりではない。
1801304	食らえ！
1801305	ウワァァァァァァ
1801306	邪悪な者よ、お前はこれまでだ
1801307	悟るがいい、己の限界を！
1801308	目標多数、狙撃完了
1801309	特定地域にて目標発見。狙撃開始！
1801310	目標照準。射撃完了！
1801311	フッ
1801312	ええい、近寄るな！
1801313	精霊よ、姿を現せ
1801314	光の力よ、我らを導きたまえ！
1801315	さあ、ヒーラー ツリーの元に！
1801316	リチャします！
1801317	助けてください！動けないんです！
1801318	この祭壇が止まるまでに治療しなければ我々は助かりません。
1801319	あああぁぁ！！やめろ．．．
1801320	おかげさまで助かりました。準備を済ませてすぐに支援します。
1801321	アデン先鋒隊の諸君！恩を返しに参った！
1801322	ここにも、あそこにも魔物が！
1801323	貴様らはここから生きては帰れん。次元の毒を味わうがよい。
1801324	に、人間風情が．．．あの方に報告せねば！
1801325	すべての儀式は終わった。待たせたな．．．貴様らに地獄を見せてやる。
1801326	身の程知らずのクズどもが．．．笑わせるな
1801327	こ、こんなはずでは．．．このまま虚無の境界へ戻るわけには．．．
1801328	キィ．．．キャキャ．．．
75401	|Lv.97以上| 抵抗勢力の支援
75402	|Lv.97以上| 抵抗勢力の支援(進行中)
75403	|Lv.97以上| 抵抗勢力の支援(完了)
75404	|Lv.97以上| 抵抗勢力の支援
1801329	準備
1801330	$s1秒前！
1801331	開始！
1801332	勝利！もう少し修行してから来な～
1801333	ん？くすぐったい。この程度か？
1801334	んん？少し痛い。痛いのはイヤダー！
1801335	クッ．．．わずか$s1秒で跪くことになるとは．．．！
1801336	我が力は剣の舞で爆発する！
1801337	我が力は倍増する！クハハハハ！
1801338	この要塞から生きて出られると思うな！
1801339	殴れ！もっと殴れ！
1801340	ギロチンの力が満ち溢れる。力が湧いてくる
1801341	さあ．．．己の無力を感じるがよい．．．
1801342	俺はこの要塞に定住することにした．．．ここから出てゆけ！
1801343	周りを見渡してみろ．．．この数に勝てると思っているのか？
1801344	地獄の炎に見を包まれたとしても．．．！！
1801345	貴様らの死体はマンドラゴラたちの養分にしてやる
1801346	息をするな！生者の悪臭がする
1801347	ギロチンよ！血迷った人間もどがあなたに刃を向けています
1801348	俺は手にかけた者たちの怨恨を呪う！
1801349	クハハハハ、笑わせるな！片腹痛いわ！
1801350	まて！待ってくれ
1801351	体が．．．言うことをきかない．．．
1801352	ウゥゥ．．．
1801353	ぐはああ！
1801354	無念．．．無念だ！
1801355	呪いを！！
1801356	この青碧の刃に立ち向かってくる輩がいたとは．．．
1801357	フッフッフ．．．再起不能にしてやろう！
1801358	もうすぐだ．．．すぐに痛みも苦痛も感じなくなるぞ！
1801359	ここで全身を切り裂かれ苦痛に身悶えていたのだ．．．
1801360	今度は貴様らが苦痛を味わう番だ！
1801361	クックック．．．痛みにまで順応しようというのか．．．
1801362	俺の断末魔の叫びを聞けばどれほどの痛みか分かるだろう．．．
1801363	．．．近づくな！死の悪夢に飲み込まれる！
1801364	俺から離れろ！痛みはもうたくさんだ．．．
1801365	毎日が地獄の苦しみだ．．．この体は．．．
1801366	俺は汚名を着せられた．．．拷問によって光まで奪われた．．．
1801367	剣を握ることすら許されぬ体となったのだ．．．
1801368	俺は己の肉体を束縛するこれらにすがらずには生きられぬ．．．
1801369	なぜだ！理由さえ分かれば無念に死ぬことはなかったはずだ．．．
1801370	俺は祝福を受けたナイトだった．．．だが、今のこの様はどうだ．．．
1801371	俺はこの体で生きていかねばならぬ．．．まったく不条理の極みだ．．．
1801372	理由なく斬られたのだ．．．すべてを恨んだ．．．
1801373	俺をこのようにした者たちを絶対．．．絶対に許さん！！
1801374	静かに休もうとしている俺を．．．これほどまでに苦しめるとは．．．
1801375	気をつけろ。命の保障はないぞ！
1801376	．．．俺に姿が滑稽か？フッフッフ．．．蔑まれるほどに怒りが込み上げてくる．．．
1801377	泣き叫ぶがいい！
1801378	俺の姿を見て苦しかっただろう．．．
1801379	断絶！！
1801380	俺のこのようにしたやつらを一人残らず処断してやる！
1801381	もう俺を苦しめるな．．．
1801382	あぁぁ．．．！
1801383	クッ！！
1801384	苦痛の．．．終焉か．．．！
1801385	墓の底で貴様らを呪い続ける．．．
1801386	キャーキャッキャッキャ！
1801387	サッサッ！ササァァァ！
1801388	クック．．．ククククク！
1801389	ハクム！ダイガンダーラオルスム！
1801390	クゥ．．．クハッ！
1801391	ブンブンシャラ ブンブンウプシャラ！
1801392	シャラシャラ ブジャラ シャラシャラ！
1801393	ブッカジッカ ブッカジャ
1801394	パゥゥゥゥゥゥ！！
1801395	ビクッ！
1801396	トゥァァァァ！
1801397	アゥゥゥゥゥ オゥゥゥゥゥ．．．
1801398	フキャッ！
1801399	フォォ．．．
